geometry,long_,issue_date,vehicle_ma,badge_numb,street_nam,objectid,issue_full,plate_type,route,license_st,comment_,vehicle_co,ticket_loc,lat,issue_time,violation_,violation1,vehicle_st,street_num,issue_agen,fine_amt
POINT (-71.0835 42.3513),-71.0835,2015-02-23T00:00:00.000Z,NISS,209,MARLBOROUGH ST,4733,2015-02-23T12:01:00.000Z,PA,B04,MA,ANGLE PARKING ONLY,8,286 MARLBOROUGH ST,42.3513,1899-12-30T07:01:00.000Z,23,OTHER,4D,286,1,15
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,HYUN,141,NEWBURY ST,4734,2015-02-28T01:13:00.000Z,PA,B06,FL,,8,286 NEWBURY ST,42.3489,1899-12-30T20:13:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-24T00:00:00.000Z,HOND,141,NEWBURY ST,4735,2015-02-25T01:07:00.000Z,PA,B07,MA,,8,286 NEWBURY ST,42.3489,1899-12-30T20:07:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-25T00:00:00.000Z,LEXU,102,NEWBURY ST,4736,2015-02-25T18:40:00.000Z,PA,B07,MA,PICK  UP DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T13:40:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,SUBA,267,NEWBURY ST,4737,2015-02-27T06:05:00.000Z,PA,B01,MA,PICK  UP DROP OFF. 15 MIN LIMIT.,8,286 NEWBURY ST,42.3489,1899-12-30T01:05:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-24T00:00:00.000Z,FORD,141,NEWBURY ST,4738,2015-02-24T22:31:00.000Z,PA,B07,MA,,1,286 NEWBURY ST,42.3489,1899-12-30T17:31:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,LEXU,130,NEWBURY ST,4739,2015-02-27T17:02:00.000Z,PA,B07,MA,15 MIN PICK UP/DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T12:02:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-24T00:00:00.000Z,GMC,141,NEWBURY ST,4740,2015-02-24T19:19:00.000Z,PA,B07,MA,,8,286 NEWBURY ST,42.3489,1899-12-30T14:19:00.000Z,20,NO PARKING,PU,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-25T00:00:00.000Z,VOLV,102,NEWBURY ST,4741,2015-02-25T18:08:00.000Z,PA,B07,MA,PICK  UP DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T13:08:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,MERZ,102,NEWBURY ST,4742,2015-02-26T17:46:00.000Z,PA,B07,MA,PICK  UP DROP OFF,3,286 NEWBURY ST,42.3489,1899-12-30T12:46:00.000Z,20,NO PARKING,2D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,MITS,141,NEWBURY ST,4743,2015-02-28T01:14:00.000Z,PA,B06,NH,,8,286 NEWBURY ST,42.3489,1899-12-30T20:14:00.000Z,20,NO PARKING,2D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-24T00:00:00.000Z,TOYT,141,NEWBURY ST,4744,2015-02-24T22:30:00.000Z,PA,B07,MA,,4,286 NEWBURY ST,42.3489,1899-12-30T17:30:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-23T00:00:00.000Z,FORD,112,NEWBURY ST,4745,2015-02-23T17:53:00.000Z,CO,B08,MA,PICK UP. DROPPED,8,286 NEWBURY ST,42.3489,1899-12-30T12:53:00.000Z,20,NO PARKING,PU,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,MAZD,102,NEWBURY ST,4746,2015-02-26T18:14:00.000Z,PA,B07,MA,PICK  UP DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T13:14:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,KIA,102,NEWBURY ST,4747,2015-02-26T22:22:00.000Z,,B07,VA,PICK  UP DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T17:22:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,CHEV,141,NEWBURY ST,4748,2015-02-28T01:14:00.000Z,PA,B06,MA,,1,286 NEWBURY ST,42.3489,1899-12-30T20:14:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,BMW,102,NEWBURY ST,4749,2015-02-26T19:49:00.000Z,PA,B07,MA,PICK  UP DROP OFF,1,286 NEWBURY ST,42.3489,1899-12-30T14:49:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,HYUN,130,NEWBURY ST,4750,2015-02-27T14:30:00.000Z,,B07,FL,15 MIN PICK UP/DROP OFF,3,286 NEWBURY ST,42.3489,1899-12-30T09:30:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,HOND,102,NEWBURY ST,4751,2015-02-27T00:37:00.000Z,PA,B07,MA,EXP: 0115,8,286 NEWBURY ST,42.3489,1899-12-30T19:37:00.000Z,323,EXPIRED INSPECTION,4D,286,1,40
POINT (-71.0844 42.3489),-71.0844,2015-02-27T00:00:00.000Z,HOND,130,NEWBURY ST,4752,2015-02-27T14:30:00.000Z,PA,B07,MA,15 MIN PICK UP/DROP OFF,8,286 NEWBURY ST,42.3489,1899-12-30T09:30:00.000Z,20,NO PARKING,VN,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-28T00:00:00.000Z,HYUN,296,NEWBURY ST,4753,2015-02-28T15:35:00.000Z,,B08,FL,,8,286 NEWBURY ST,42.3489,1899-12-30T10:35:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-28T00:00:00.000Z,SATU,296,NEWBURY ST,4754,2015-02-28T15:32:00.000Z,,B08,RI,,1,286 NEWBURY ST,42.3489,1899-12-30T10:32:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,VOLK,102,NEWBURY ST,4755,2015-02-26T22:23:00.000Z,PA,B07,MA,EXP: 0812,8,286 NEWBURY ST,42.3489,1899-12-30T17:23:00.000Z,323,EXPIRED INSPECTION,4D,286,1,40
POINT (-71.0844 42.3489),-71.0844,2015-02-26T00:00:00.000Z,AUDI,102,NEWBURY ST,4756,2015-02-27T01:10:00.000Z,PA,B07,MA,PICK  UP DROP OFF,1,286 NEWBURY ST,42.3489,1899-12-30T20:10:00.000Z,20,NO PARKING,4D,286,1,55
POINT (-71.0306 42.3767),-71.0306,2015-02-25T00:00:00.000Z,NISS,275,CHELSEA ST,4758,2015-02-25T20:39:00.000Z,PA,EB,MA,,8,287 CHELSEA ST,42.3767,1899-12-30T15:39:00.000Z,329,OVER POST LIM-ZONE B,4D,287,1,25
POINT (-71.0778 42.3515),-71.0778,2015-02-27T00:00:00.000Z,INTL,143,DARTMOUTH ST,4761,2015-02-27T13:50:00.000Z,CO,B03,MA,,7,287 DARTMOUTH ST,42.3515,1899-12-30T08:50:00.000Z,77,DRIVEWAY,TK,287,1,25
POINT (-71.0527 42.3321),-71.0527,2015-02-26T00:00:00.000Z,SCI,251,DORCHESTER ST,4762,2015-02-26T10:16:00.000Z,PA,SB,MA,,8,287 DORCHESTER ST,42.3321,1899-12-30T05:16:00.000Z,329,OVER POST LIM-ZONE B,4D,287,1,25
POINT (-71.0543 42.3637),-71.0543,2015-02-28T00:00:00.000Z,BMW,133,HANOVER ST,4763,2015-03-01T02:08:00.000Z,PA,A21,MA,NO RPP,1,287 HANOVER ST,42.3637,1899-12-30T21:08:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0543 42.3637),-71.0543,2015-02-24T00:00:00.000Z,INTL,348,HANOVER ST,4764,2015-02-24T20:41:00.000Z,CO,A01,MA,,4,287 HANOVER ST,42.3637,1899-12-30T15:41:00.000Z,93,DOUBLE PARK ZONE A,TK,287,1,45
POINT (-71.0543 42.3637),-71.0543,2015-02-27T00:00:00.000Z,BMW,259,HANOVER ST,4765,2015-02-28T02:09:00.000Z,PA,A01,MA,NO RPP,8,287 HANOVER ST,42.3637,1899-12-30T21:09:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0543 42.3637),-71.0543,2015-02-27T00:00:00.000Z,HOND,259,HANOVER ST,4766,2015-02-27T23:26:00.000Z,,A01,NH,NO RPP,4,287 HANOVER ST,42.3637,1899-12-30T18:26:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0543 42.3637),-71.0543,2015-02-23T00:00:00.000Z,VOLK,360,HANOVER ST,4767,2015-02-23T06:11:00.000Z,PA,A12,MA,,8,287 HANOVER ST,42.3637,1899-12-30T01:11:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0543 42.3637),-71.0543,2015-02-26T00:00:00.000Z,LNDR,348,HANOVER ST,4768,2015-02-26T23:39:00.000Z,PA,A01,MA,,7,287 HANOVER ST,42.3637,1899-12-30T18:39:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0543 42.3637),-71.0543,2015-02-26T00:00:00.000Z,JEEP,121,HANOVER ST,4769,2015-02-27T00:52:00.000Z,,A03,NJ,,8,287 HANOVER ST,42.3637,1899-12-30T19:52:00.000Z,63,RESIDENT PARK ONLY,4D,287,1,40
POINT (-71.0697 42.3429),-71.0697,2015-02-27T00:00:00.000Z,BMW,209,SHAWMUT AVE,4770,2015-02-27T11:37:00.000Z,PA,B09,MA,ANGLE PARKING PROHIBITED,1,287 SHAWMUT AVE,42.3429,1899-12-30T06:37:00.000Z,23,OTHER,4D,287,1,15
POINT (-71.0697 42.3429),-71.0697,2015-02-27T00:00:00.000Z,AUDI,209,SHAWMUT AVE,4771,2015-02-27T11:38:00.000Z,PA,B09,MA,ANGLE PARKING PROHIBITED,8,287 SHAWMUT AVE,42.3429,1899-12-30T06:38:00.000Z,23,OTHER,4D,287,1,15
POINT (-71.0511 42.3411),-71.0511,2015-02-26T00:00:00.000Z,CHEV,110,C ST,4772,2015-02-26T16:36:00.000Z,PA,SB,MA,,8,288 C ST,42.3411,1899-12-30T11:36:00.000Z,315,LESS 10FT FIRELANE,4D,288,1,100
POINT (-71.0737 42.3468),-71.0737,2015-02-26T00:00:00.000Z,TOYT,185,COLUMBUS AVE,4773,2015-02-27T02:24:00.000Z,PA,E04,MA,NO STOPPING - ANYTIME,1,288 COLUMBUS AVE,42.3468,1899-12-30T21:24:00.000Z,14,NO STOP OR STAND,4D,288,1,75
POINT (-71.0737 42.3468),-71.0737,2015-02-26T00:00:00.000Z,TOYT,185,COLUMBUS AVE,4774,2015-02-27T02:25:00.000Z,PA,E04,MA,EXP: 12/14,1,288 COLUMBUS AVE,42.3468,1899-12-30T21:25:00.000Z,323,EXPIRED INSPECTION,4D,288,1,40
POINT (-71.0845 42.3488),-71.0845,2015-02-28T00:00:00.000Z,MERZ,259,NEWBURY ST,4778,2015-02-28T23:07:00.000Z,PA,B07,MA,EXP: 01/15,1,288 NEWBURY ST,42.3488,1899-12-30T18:07:00.000Z,323,EXPIRED INSPECTION,2D,288,1,40
POINT (-71.0845 42.3488),-71.0845,2015-02-28T00:00:00.000Z,BMW,296,NEWBURY ST,4779,2015-02-28T17:57:00.000Z,PA,B08,MA,,1,288 NEWBURY ST,42.3488,1899-12-30T12:57:00.000Z,93,DOUBLE PARK ZONE A,4D,288,1,45
POINT (-71.0693 42.3427),-71.0693,2015-02-27T00:00:00.000Z,AUDI,234,SHAWMUT AVE,4781,2015-02-27T11:39:00.000Z,PA,B11,MA,ANGLE PARKING PROHIBITED,8,288 SHAWMUT AVE,42.3427,1899-12-30T06:39:00.000Z,23,OTHER,4D,288,1,15
POINT (-71.0305 42.3768),-71.0305,2015-02-25T00:00:00.000Z,TOYT,275,CHELSEA ST,4782,2015-02-25T20:40:00.000Z,PA,EB,MA,,2,289 CHELSEA ST,42.3768,1899-12-30T15:40:00.000Z,329,OVER POST LIM-ZONE B,4D,289,1,25
POINT (-71.0305 42.3768),-71.0305,2015-02-27T00:00:00.000Z,NISS,202,CHELSEA ST,4783,2015-02-27T16:26:00.000Z,PA,EB,MA,,7,289 CHELSEA ST,42.3768,1899-12-30T11:26:00.000Z,329,OVER POST LIM-ZONE B,4D,289,1,25
POINT (-71.0305 42.3768),-71.0305,2015-02-24T00:00:00.000Z,SUBA,261,CHELSEA ST,4784,2015-02-24T16:21:00.000Z,PA,EB,MA,INVALID PERMIT: EB108492,4,289 CHELSEA ST,42.3768,1899-12-30T11:21:00.000Z,329,OVER POST LIM-ZONE B,4D,289,1,25
POINT (-71.0305 42.3768),-71.0305,2015-02-24T00:00:00.000Z,NISS,261,CHELSEA ST,4785,2015-02-24T16:22:00.000Z,PA,EB,MA,,8,289 CHELSEA ST,42.3768,1899-12-30T11:22:00.000Z,329,OVER POST LIM-ZONE B,4D,289,1,25
POINT (-71.0305 42.3768),-71.0305,2015-02-25T00:00:00.000Z,LINC,275,CHELSEA ST,4786,2015-02-25T20:39:00.000Z,PA,EB,MA,RPP EXPIRED,1,289 CHELSEA ST,42.3768,1899-12-30T15:39:00.000Z,329,OVER POST LIM-ZONE B,4D,289,1,25
POINT (-71.1178 42.2679),-71.1178,2015-02-24T00:00:00.000Z,FRHT,252,HUNTINGTON AVE,4791,2015-02-24T13:18:00.000Z,AP,D02,MA,,1,289 HUNTINGTON AVE,42.2679,1899-12-30T08:18:00.000Z,93,DOUBLE PARK ZONE A,TK,289,1,45
POINT (-71.0849 42.3492),-71.0849,2015-02-28T00:00:00.000Z,INFI,259,NEWBURY ST,4792,2015-02-28T21:36:00.000Z,PA,B07,MA,,8,289 NEWBURY ST,42.3492,1899-12-30T16:36:00.000Z,313,HYDRANT,4D,289,1,100
POINT (-71.0849 42.3492),-71.0849,2015-02-23T00:00:00.000Z,HOND,217,NEWBURY ST,4793,2015-02-24T02:51:00.000Z,,E05,NE,,2,289 NEWBURY ST,42.3492,1899-12-30T21:51:00.000Z,63,RESIDENT PARK ONLY,4D,289,1,40
POINT (-71.072 42.2998),-71.072,2015-02-27T00:00:00.000Z,HYUN,248,BOWDOIN ST,4794,2015-02-27T16:26:00.000Z,PA,A07,MA,,7,29 BOWDOIN ST,42.2998,1899-12-30T11:26:00.000Z,99,OVER METER LIMIT,4D,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-26T00:00:00.000Z,SUBA,248,BOWDOIN ST,4795,2015-02-26T13:57:00.000Z,PA,A07,MA,,2,29 BOWDOIN ST,42.2998,1899-12-30T08:57:00.000Z,92,METER FEE UNPAID,4D,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-24T00:00:00.000Z,COOP,248,BOWDOIN ST,4796,2015-02-24T18:23:00.000Z,,A07,WA,,4,29 BOWDOIN ST,42.2998,1899-12-30T13:23:00.000Z,99,OVER METER LIMIT,2D,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-24T00:00:00.000Z,MAZD,248,BOWDOIN ST,4797,2015-02-24T15:32:00.000Z,PA,A07,MA,,2,29 BOWDOIN ST,42.2998,1899-12-30T10:32:00.000Z,99,OVER METER LIMIT,VN,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-25T00:00:00.000Z,DODG,248,BOWDOIN ST,4798,2015-02-25T13:40:00.000Z,CO,A07,MA,,7,29 BOWDOIN ST,42.2998,1899-12-30T08:40:00.000Z,92,METER FEE UNPAID,PU,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-27T00:00:00.000Z,NISS,248,BOWDOIN ST,4799,2015-02-27T13:20:00.000Z,PA,A07,MA,,3,29 BOWDOIN ST,42.2998,1899-12-30T08:20:00.000Z,92,METER FEE UNPAID,4D,29,1,25
POINT (-71.072 42.2998),-71.072,2015-02-27T00:00:00.000Z,HYUN,175,BOWDOIN ST,4800,2015-02-27T05:40:00.000Z,,A07,NJ,,8,29 BOWDOIN ST,42.2998,1899-12-30T00:40:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.1544 42.3479),-71.1544,2015-02-27T00:00:00.000Z,HOND,246,CHESTNUT HILL AVE,4801,2015-02-27T14:35:00.000Z,PA,F02,MA,EXP: 03/14,2,29 CHESTNUT HILL AVE,42.3479,1899-12-30T09:35:00.000Z,322,EXPIRED/NO PLATE,VN,29,1,40
POINT (-71.0743 42.3372),-71.0743,2015-02-25T00:00:00.000Z,HYUN,153,E CONCORD ST,4802,2015-02-25T14:54:00.000Z,PA,E08,MA,NO RPP,4,29 E CONCORD ST,42.3372,1899-12-30T09:54:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.133 42.3506),-71.133,2015-02-24T00:00:00.000Z,JEEP,246,GLENVILLE AVE,4803,2015-02-24T18:12:00.000Z,,F02,NY,,6,29 GLENVILLE AVE,42.3506,1899-12-30T13:12:00.000Z,329,OVER POST LIM-ZONE B,4D,29,1,25
POINT (-71.0841 42.3495),-71.0841,2015-02-28T00:00:00.000Z,MERZ,235,GLOUCESTER ST,4804,2015-02-28T13:46:00.000Z,PA,B06,MA,,3,29 GLOUCESTER ST,42.3495,1899-12-30T08:46:00.000Z,92,METER FEE UNPAID,4D,29,1,25
POINT (-71.0841 42.3495),-71.0841,2015-02-26T00:00:00.000Z,CHEV,214,GLOUCESTER ST,4805,2015-02-26T16:12:00.000Z,CO,B06,MA,EXP: 12/2014,7,29 GLOUCESTER ST,42.3495,1899-12-30T11:12:00.000Z,322,EXPIRED/NO PLATE,VN,29,1,40
POINT (-71.0841 42.3495),-71.0841,2015-02-25T00:00:00.000Z,MERZ,106,GLOUCESTER ST,4806,2015-02-25T18:52:00.000Z,PA,B06,MA,EXP: 05/14,1,29 GLOUCESTER ST,42.3495,1899-12-30T13:52:00.000Z,323,EXPIRED INSPECTION,4D,29,1,40
POINT (-71.0841 42.3495),-71.0841,2015-02-26T00:00:00.000Z,TOYT,214,GLOUCESTER ST,4807,2015-02-26T12:05:00.000Z,PA,B06,MA,LESS THAN 10 FT,6,29 GLOUCESTER ST,42.3495,1899-12-30T07:05:00.000Z,315,LESS 10FT FIRELANE,4D,29,1,100
POINT (-71.155 42.3432),-71.155,2015-02-26T00:00:00.000Z,CHEV,338,HATHERLY RD,4808,2015-02-26T05:52:00.000Z,PA,F06,MA,EXP: 08/13,4,29 HATHERLY RD,42.3432,1899-12-30T00:52:00.000Z,323,EXPIRED INSPECTION,4D,29,1,40
POINT (-71.0336 42.3372),-71.0336,2015-02-26T00:00:00.000Z,NISS,215,M ST,4809,2015-02-27T00:18:00.000Z,,SB,MO,,8,29 M ST,42.3372,1899-12-30T19:18:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.0578 42.2906),-71.0578,2015-02-24T00:00:00.000Z,LINC,201,MALLET ST,4810,2015-02-24T20:43:00.000Z,PA,DOR,MA,EXP: 01/15,4,29 MALLET ST,42.2906,1899-12-30T15:43:00.000Z,322,EXPIRED/NO PLATE,4D,29,1,40
POINT (-71.0962 42.3432),-71.0962,2015-02-25T00:00:00.000Z,TOYT,330,QUEENSBERRY ST,4815,2015-02-25T07:38:00.000Z,,D01,CA,,8,29 QUEENSBERRY ST,42.3432,1899-12-30T02:38:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.0535 42.3176),-71.0535,2015-02-23T00:00:00.000Z,ROVE,218,SPRING GARDEN ST,4817,2015-02-23T17:44:00.000Z,,DOR,NY,,1,29 SPRING GARDEN ST,42.3176,1899-12-30T12:44:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.0622 42.3551),-71.0622,2015-02-24T00:00:00.000Z,FORD,193,TEMPLE PL,4818,2015-02-24T21:46:00.000Z,CO,A18,MA,NO STOPPING - ANYTIME,1,29 TEMPLE PL,42.3551,1899-12-30T16:46:00.000Z,14,NO STOP OR STAND,PU,29,1,75
POINT (-71.0722 42.2729),-71.0722,2015-02-24T00:00:00.000Z,FORD,227,TEMPLE ST,4819,2015-02-24T19:25:00.000Z,CO,A18,MA,NO STOPPING - ANYTIME,7,29 TEMPLE ST,42.2729,1899-12-30T14:25:00.000Z,14,NO STOP OR STAND,VN,29,1,75
POINT (-71.0722 42.2729),-71.0722,2015-02-24T00:00:00.000Z,PORS,227,TEMPLE ST,4820,2015-02-24T19:26:00.000Z,PA,A18,MA,NO STOPPING - ANYTIME,8,29 TEMPLE ST,42.2729,1899-12-30T14:26:00.000Z,14,NO STOP OR STAND,4D,29,1,75
POINT (-71.0534 42.3299),-71.0534,2015-02-26T00:00:00.000Z,FORD,251,VINTON ST,4821,2015-02-27T04:36:00.000Z,,SB,CA,,1,29 VINTON ST,42.3299,1899-12-30T23:36:00.000Z,63,RESIDENT PARK ONLY,4D,29,1,40
POINT (-71.0878 42.2837),-71.0878,2015-02-23T00:00:00.000Z,DODG,107,WILDWOOD ST,4822,2015-02-23T21:51:00.000Z,PA,DOR,MA,EXP: 06/14,4,29 WILDWOOD ST,42.2837,1899-12-30T16:51:00.000Z,323,EXPIRED INSPECTION,4D,29,1,40
POINT (-71.0878 42.2837),-71.0878,2015-02-23T00:00:00.000Z,FORD,107,WILDWOOD ST,4823,2015-02-23T21:49:00.000Z,PA,DOR,MA,EXP: 11/14,7,29 WILDWOOD ST,42.2837,1899-12-30T16:49:00.000Z,323,EXPIRED INSPECTION,4D,29,1,40
POINT (-71.0315 42.3764),-71.0315,2015-02-25T00:00:00.000Z,TOYT,202,CHELSEA ST,4824,2015-02-25T15:57:00.000Z,PA,EB,MA,,2,290 CHELSEA ST,42.3764,1899-12-30T10:57:00.000Z,329,OVER POST LIM-ZONE B,4D,290,1,25
POINT (-71.0738 42.3467),-71.0738,2015-02-26T00:00:00.000Z,FORD,185,COLUMBUS AVE,4825,2015-02-26T22:21:00.000Z,PA,E04,MA,NO STOPPING - ANYTIME,7,290 COLUMBUS AVE,42.3467,1899-12-30T17:21:00.000Z,14,NO STOP OR STAND,VN,290,1,75
POINT (-71.0738 42.3467),-71.0738,2015-02-25T00:00:00.000Z,INFI,111,COLUMBUS AVE,4826,2015-02-25T17:18:00.000Z,PA,E05,MA,,1,290 COLUMBUS AVE,42.3467,1899-12-30T12:18:00.000Z,313,HYDRANT,4D,290,1,100
POINT (-71.0524 42.353),-71.0524,2015-02-25T00:00:00.000Z,CHEV,210,CONGRESS ST,4827,2015-02-25T19:00:00.000Z,LV,A17,MA,10 MIN LIMIT,1,290 CONGRESS ST,42.353,1899-12-30T14:00:00.000Z,20,NO PARKING,4D,290,1,55
POINT (-71.0648 42.3493),-71.0648,2015-02-25T00:00:00.000Z,DODG,151,TREMONT ST,4845,2015-02-25T17:11:00.000Z,PA,E03,MA,EXP: 05/14,7,290 TREMONT ST,42.3493,1899-12-30T12:11:00.000Z,323,EXPIRED INSPECTION,4D,290,1,40
POINT (-71.0648 42.3493),-71.0648,2015-02-26T00:00:00.000Z,CHEV,151,TREMONT ST,4846,2015-02-26T14:11:00.000Z,,E03,NH,,7,290 TREMONT ST,42.3493,1899-12-30T09:11:00.000Z,92,METER FEE UNPAID,4D,290,1,25
POINT (-71.0648 42.3493),-71.0648,2015-03-01T00:00:00.000Z,SUBA,109,TREMONT ST,4847,2015-03-02T04:21:00.000Z,PA,E03,MA,EXP: 02/15,8,290 TREMONT ST,42.3493,1899-12-30T23:21:00.000Z,323,EXPIRED INSPECTION,4D,290,1,40
POINT (-71.0648 42.3493),-71.0648,2015-02-26T00:00:00.000Z,NISS,151,TREMONT ST,4848,2015-02-26T14:13:00.000Z,PA,E03,MA,,4,290 TREMONT ST,42.3493,1899-12-30T09:13:00.000Z,92,METER FEE UNPAID,4D,290,1,25
POINT (-71.0648 42.3493),-71.0648,2015-02-26T00:00:00.000Z,DODG,151,TREMONT ST,4849,2015-02-26T14:12:00.000Z,PA,E03,MA,,2,290 TREMONT ST,42.3493,1899-12-30T09:12:00.000Z,92,METER FEE UNPAID,PU,290,1,25
POINT (-71.0582 42.2992),-71.0582,2015-02-27T00:00:00.000Z,JEEP,201,ADAMS ST,4850,2015-02-27T20:01:00.000Z,PA,DOR,MA,,1,291 ADAMS ST,42.2992,1899-12-30T15:01:00.000Z,329,OVER POST LIM-ZONE B,4D,291,1,25
POINT (-71.0868 42.3415),-71.0868,2015-02-26T00:00:00.000Z,UPS,252,HUNTINGTON AVE,4851,2015-02-26T18:17:00.000Z,CO,D02,MA,,3,291 HUNTINGTON AVE,42.3415,1899-12-30T13:17:00.000Z,93,DOUBLE PARK ZONE A,TK,291,1,45
POINT (-71.0868 42.3415),-71.0868,2015-02-26T00:00:00.000Z,FRHT,252,HUNTINGTON AVE,4852,2015-02-26T18:44:00.000Z,AP,D02,NJ,,6,291 HUNTINGTON AVE,42.3415,1899-12-30T13:44:00.000Z,93,DOUBLE PARK ZONE A,TK,291,1,45
POINT (-71.0868 42.3415),-71.0868,2015-02-24T00:00:00.000Z,UPS,252,HUNTINGTON AVE,4853,2015-02-24T17:39:00.000Z,CO,D02,MA,,3,291 HUNTINGTON AVE,42.3415,1899-12-30T12:39:00.000Z,93,DOUBLE PARK ZONE A,TK,291,1,45
POINT (-71.0868 42.3415),-71.0868,2015-02-25T00:00:00.000Z,KAWA,252,HUNTINGTON AVE,4854,2015-02-25T19:15:00.000Z,CO,D02,MA,,4,291 HUNTINGTON AVE,42.3415,1899-12-30T14:15:00.000Z,93,DOUBLE PARK ZONE A,TK,291,1,45
POINT (-71.0943 42.3304),-71.0943,2015-02-26T00:00:00.000Z,TOYT,206,ROXBURY ST,4855,2015-02-26T11:44:00.000Z,TA,JP,MA,ANGLE PARKING PROHIBITED,7,291 ROXBURY ST,42.3304,1899-12-30T06:44:00.000Z,23,OTHER,4D,291,1,15
POINT (-71.0698 42.3428),-71.0698,2015-02-26T00:00:00.000Z,TOYT,128,SHAWMUT AVE,4856,2015-02-26T17:31:00.000Z,CO,B14,MA,,5,291 SHAWMUT AVE,42.3428,1899-12-30T12:31:00.000Z,93,DOUBLE PARK ZONE A,4D,291,1,45
POINT (-71.0698 42.3428),-71.0698,2015-02-23T00:00:00.000Z,ISUZ,239,SHAWMUT AVE,4857,2015-02-23T14:50:00.000Z,CO,E07,MA,,7,291 SHAWMUT AVE,42.3428,1899-12-30T09:50:00.000Z,93,DOUBLE PARK ZONE A,TK,291,1,45
POINT (-71.1592 42.3405),-71.1592,2015-02-23T00:00:00.000Z,FORD,212,FOSTER ST,4858,2015-02-23T16:46:00.000Z,,F02,CT,,4,292 FOSTER ST,42.3405,1899-12-30T11:46:00.000Z,86,OVER POSTED LIMIT,4D,292,1,25
POINT (-71.1592 42.3405),-71.1592,2015-02-23T00:00:00.000Z,CHEV,212,FOSTER ST,4859,2015-02-23T16:47:00.000Z,PA,F02,MA,,8,292 FOSTER ST,42.3405,1899-12-30T11:47:00.000Z,86,OVER POSTED LIMIT,4D,292,1,25
